"orden","n_comp","fecha_emision","cod_cliente","figura","importe","bonif_sin_imp","imp_gravado","imp_exento","imp_iva","montib","gastadmi","boniflibro","bonifcosme","bonifpract","porclider","boniflider","bonifivadic","zona"
230,"B0000301259143","2021-10-27",2166389,2,7593.85,2156.43,6275.91,0.0,1317.94,282.42,"160.56",0.0,"1539.94","616.48","","0.00",0.0,22
231,"B0000301259144","2021-10-27",2166394,2,4621.1,706.48,3819.09,0.0,802.01,171.86,"97.71",0.0,"0.00","706.48","","0.00",0.0,22
232,"B0000301259145","2021-10-27",2169361,2,3072.9,331.99,2539.59,0.0,533.31,114.28,"64.97",0.0,"100.00","231.99","","0.00",0.0,22
233,"B0000301259146","2021-10-27",2170149,2,4299.32,1231.47,3553.16,0.0,746.16,159.89,"90.90",0.0,"986.98","244.49","","0.00",0.0,22
234,"B0000301259147","2021-10-27",2170150,10,11191.83,2249.43,8370.54,0.0,2821.29,376.67,"236.63",0.0,"861.98","1387.45","","0.00",1063.48,22
235,"B0000301259148","2021-10-27",2170152,2,4329.95,1021.47,3578.47,0.0,751.48,161.03,"91.55",0.0,"620.98","400.48","","0.00",0.0,22
236,"B0000301259149","2021-10-27",2170171,2,4638.0,529.99,3833.06,0.0,804.94,172.49,"98.06",0.0,"150.00","379.99","","0.00",0.0,22
237,"B0000301259150","2021-10-27",2170184,2,3808.45,391.99,3147.48,0.0,660.97,141.64,"80.52",0.0,"110.00","281.99","","0.00",0.0,22
238,"B0000301259151","2021-10-27",2170185,2,3243.5,294.99,2680.58,0.0,562.92,120.63,"68.58",0.0,"0.00","294.99","","0.00",0.0,22
239,"B0000301259152","2021-10-27",2170189,10,13141.09,2876.43,9828.42,0.0,3312.67,442.28,"277.85",0.0,"1134.97","1741.46","","0.00",1248.7,22
240,"B0000301259153","2021-10-27",2174309,2,3957.6,775.98,3270.74,0.0,686.86,147.18,"83.68",0.0,"725.98","50.00","","0.00",0.0,22
241,"B0000301259154","2021-10-27",2174379,2,6721.48,1780.45,5554.94,0.0,1166.54,249.97,"142.11",0.0,"1208.97","571.48","","0.00",0.0,22
242,"B0000301259155","2021-10-27",2174384,2,3552.01,632.97,2935.54,0.0,616.46,132.1,"75.10",0.0,"293.99","338.99","","0.00",0.0,22
243,"B0000301259156","2021-10-27",2174411,2,4563.39,1052.97,3771.4,0.0,791.99,169.71,"96.49",0.0,"605.98","446.99","","0.00",0.0,22
244,"B0000301259157","2021-10-27",2174422,2,3741.01,382.99,3091.74,0.0,649.27,139.13,"79.10",0.0,"130.00","252.99","","0.00",0.0,22
245,"B0000301259158","2021-10-27",2174426,2,6471.14,1685.45,5348.05,0.0,1123.09,240.66,"136.82",0.0,"1068.97","616.48","","0.00",0.0,22
246,"B0000301259159","2021-10-27",2177085,2,4933.22,650.98,4077.04,0.0,856.18,183.47,"104.30",0.0,"309.99","340.99","","0.00",0.0,22
247,"B0000301259160","2021-10-27",2177087,2,6800.63,1562.95,5620.35,0.0,1180.27,252.92,"143.79",0.0,"786.98","775.97","","0.00",0.0,22
248,"B0000301259161","2021-10-27",2180857,2,7615.93,1544.97,6294.16,0.0,1321.77,283.24,"161.03",0.0,"545.98","998.98","","0.00",0.0,22
249,"B0000301259162","2021-10-27",2180864,2,4780.98,1319.96,3951.22,0.0,829.76,177.81,"101.09",0.0,"995.98","323.99","","0.00",0.0,22
250,"B0000301259163","2021-10-27",2180866,2,9172.77,1850.95,7580.8,0.0,1591.97,341.14,"193.94",0.0,"579.98","1270.97","","0.00",0.0,22
251,"B0000301259164","2021-10-27",2180867,10,10456.77,2643.91,7820.78,0.0,2635.99,351.93,"221.09",0.0,"1527.96","1115.96","","0.00",993.63,22
252,"B0000301259165","2021-10-27",2180876,10,11406.39,3074.41,8531.01,0.0,2875.38,383.9,"241.17",0.0,"1980.94","1093.47","","0.00",1083.87,22
253,"B0000301259166","2021-10-27",2180890,2,6164.7,1615.45,5094.79,0.0,1069.91,229.27,"130.34",0.0,"1091.97","523.48","","0.00",0.0,22
254,"B0000301259167","2021-10-27",2180907,2,3583.67,371.99,2961.71,0.0,621.96,133.28,"75.77",0.0,"72.00","299.99","","0.00",0.0,22
255,"B0000301259168","2021-10-27",2184449,2,3381.42,289.99,2794.57,0.0,586.86,125.76,"71.49",0.0,"0.00","289.99","","0.00",0.0,22
256,"B0000301259169","2021-10-27",2184457,2,6560.06,1588.46,5421.54,0.0,1138.52,243.97,"138.70",0.0,"929.98","658.48","","0.00",0.0,22
258,"B0000301259171","2021-10-27",2184459,2,7886.63,1799.96,6517.87,0.0,1368.75,293.3,"166.75",0.0,"899.98","899.98","","0.00",0.0,22
259,"B0000301259172","2021-10-27",2184460,2,2860.46,569.99,2364.02,0.0,496.44,106.38,"60.48",0.0,"569.99","0.00","","0.00",0.0,22
260,"B0000301259173","2021-10-27",2184465,2,3098.48,486.99,2560.73,0.0,537.75,115.23,"65.51",0.0,"373.99","113.00","","0.00",0.0,22
261,"B0000301259174","2021-10-27",2184470,2,5556.33,1250.96,4592.01,0.0,964.32,206.64,"117.48",0.0,"650.98","599.98","","0.00",0.0,22
262,"B0000301259175","2021-10-27",2188429,2,4470.47,533.99,3694.6,0.0,775.87,0.0,"94.52",0.0,"189.99","344.00","","0.00",0.0,22
263,"B0000301259176","2021-10-27",2192294,2,5854.18,1339.47,4838.17,0.0,1016.02,217.72,"123.78",0.0,"713.99","625.48","","0.00",0.0,22
265,"B0000301259178","2021-10-27",2193740,2,3357.92,992.96,2775.14,0.0,582.78,124.88,"71.00",0.0,"776.97","215.99","","0.00",0.0,22
266,"B0000301259179","2021-10-27",2193756,2,4693.14,1295.96,3878.63,0.0,814.51,174.54,"99.23",0.0,"980.97","314.99","","0.00",0.0,22
267,"B0000301259180","2021-10-27",2193763,2,4464.8,1429.46,3689.92,0.0,774.88,166.05,"94.40",0.0,"1274.97","154.49","","0.00",0.0,22
268,"B0000301259181","2021-10-27",2193765,2,4300.84,1289.96,3554.41,0.0,746.43,159.95,"90.93",0.0,"1085.97","203.99","","0.00",0.0,22
269,"B0000301259182","2021-10-27",2193797,2,3715.97,982.46,3071.05,0.0,644.92,138.2,"78.57",0.0,"734.97","247.49","","0.00",0.0,22
270,"B0000301259183","2021-10-27",2193802,2,3064.73,349.99,2532.84,0.0,531.9,113.98,"64.80",0.0,"133.99","215.99","","0.00",0.0,22
271,"B0000301259184","2021-10-27",2193827,2,2749.06,298.99,2271.95,0.0,477.11,102.24,"58.12",0.0,"104.00","194.99","","0.00",0.0,22
