orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
337,"B0000301262615","2021-10-27",21804273,2,6094.71,1503.96,5036.95,0.00,1057.76,0.00000000000,"128.86",0.00,"840.98","662.97","","0.00","0.00",221
338,"B0000301262616","2021-10-27",21804362,2,4028.09,746.98,3329.00,0.00,699.09,0.00000000000,"85.17",0.00,"242.99","503.98","","0.00","0.00",221
339,"B0000301262617","2021-10-27",21804389,2,6319.01,1204.47,5222.32,0.00,1096.69,0.00000000000,"133.60",0.00,"347.99","856.48","","0.00","0.00",221
340,"B0000301262618","2021-10-27",21846197,2,5980.33,1385.97,4942.42,0.00,1037.91,0.00000000000,"126.44",0.00,"755.98","629.98","","0.00","0.00",221
341,"B0000301262619","2021-10-27",21846251,2,6733.73,2008.45,5565.06,0.00,1168.66,0.00000000000,"142.37",0.00,"1592.96","415.48","","0.00","0.00",221
342,"B0000301262620","2021-10-27",21846294,2,9745.33,2420.43,8053.99,0.00,1691.34,0.00000000000,"206.05",0.00,"1283.47","1136.96","","0.00","0.00",221
343,"B0000301262621","2021-10-27",21846308,2,5456.23,1148.96,4509.28,0.00,946.95,0.00000000000,"115.36",0.00,"506.98","641.98","","0.00","0.00",221
344,"B0000301262622","2021-10-27",21846359,2,6519.70,1427.96,5388.18,0.00,1131.52,0.00000000000,"137.85",0.00,"668.98","758.97","","0.00","0.00",221
345,"B0000301262623","2021-10-27",21846375,2,3721.60,486.98,3075.70,0.00,645.90,0.00000000000,"78.69",0.00,"251.99","234.99","","0.00","0.00",221
346,"B0000301262624","2021-10-27",21846448,2,2713.30,303.99,2242.40,0.00,470.90,0.00000000000,"57.37",0.00,"119.99","183.99","","0.00","0.00",221
347,"B0000301262625","2021-10-27",21846561,2,3523.43,440.99,2911.93,0.00,611.50,0.00000000000,"74.50",0.00,"207.99","232.99","","0.00","0.00",221
348,"B0000301262626","2021-10-27",21846596,10,10786.86,2760.93,8067.66,0.00,2719.20,242.03000000000,"228.07",0.00,"1698.96","1061.97","","0.00","1025.00",221
349,"B0000301262627","2021-10-27",21859965,2,4766.17,964.47,3938.99,0.00,827.19,0.00000000000,"100.77",0.00,"395.99","568.48","","0.00","0.00",221
350,"B0000301262628","2021-10-27",21860017,2,3139.32,526.99,2594.48,0.00,544.84,0.00000000000,"66.38",0.00,"437.99","89.00","","0.00","0.00",221
351,"B0000301262629","2021-10-27",21883890,2,6146.86,1802.96,5080.05,0.00,1066.81,0.00000000000,"129.96",0.00,"1484.97","317.99","","0.00","0.00",221
352,"B0000301262630","2021-10-27",21883998,2,5532.88,863.97,4572.63,0.00,960.25,0.00000000000,"116.98",0.00,"239.99","623.98","","0.00","0.00",221
353,"B0000301262631","2021-10-27",21884307,2,3087.20,357.99,2551.40,0.00,535.79,0.00000000000,"65.27",0.00,"144.00","213.99","","0.00","0.00",221
354,"B0000301262632","2021-10-27",21884536,2,3052.47,401.99,2522.70,0.00,529.77,0.00000000000,"64.54",0.00,"229.99","171.99","","0.00","0.00",221
355,"B0000301262633","2021-10-27",21884560,2,2233.16,323.98,1845.59,0.00,387.57,0.00000000000,"47.22",0.00,"249.99","74.00","","0.00","0.00",221
356,"B0000301262634","2021-10-27",21884579,10,13111.33,2495.42,9806.16,0.00,3305.17,294.18000000000,"277.22",0.00,"998.96","1496.45","","0.00","1245.87",221
357,"B0000301262635","2021-10-27",21884811,10,14731.84,2849.46,11018.17,0.00,3713.67,330.55000000000,"311.48",0.00,"561.99","2287.47","","0.00","1399.86",221
358,"B0000301262636","2021-10-27",21885281,2,4612.44,1304.97,3811.93,0.00,800.51,0.00000000000,"97.52",0.00,"1019.98","284.99","","0.00","0.00",221
359,"B0000301262637","2021-10-27",21938369,2,4082.23,1163.97,3373.75,0.00,708.49,0.00000000000,"86.31",0.00,"935.98","227.99","","0.00","0.00",221
360,"B0000301262638","2021-10-27",21938628,2,4139.43,457.98,3421.01,0.00,718.41,0.00000000000,"87.52",0.00,"153.99","303.99","","0.00","0.00",221
361,"B0000301262639","2021-10-27",21938652,10,13382.12,3000.42,10008.69,0.00,3373.43,300.26000000000,"282.94",0.00,"1195.97","1804.45","","0.00","1271.60",221
362,"B0000301262640","2021-10-27",21938768,2,3412.07,499.98,2819.89,0.00,592.18,0.00000000000,"72.14",0.00,"335.99","163.99","","0.00","0.00",221
363,"B0000301262641","2021-10-27",21938822,2,5855.19,1378.46,4839.00,0.00,1016.19,0.00000000000,"123.80",0.00,"833.98","544.48","","0.00","0.00",221
364,"B0000301262642","2021-10-27",21938970,2,5593.62,1294.46,4622.83,0.00,970.79,0.00000000000,"118.27",0.00,"782.98","511.48","","0.00","0.00",221
365,"B0000301262643","2021-10-27",21992754,2,7806.44,1468.47,6451.60,0.00,1354.84,0.00000000000,"165.05",0.00,"359.99","1108.48","","0.00","0.00",221
366,"B0000301262644","2021-10-27",21992789,2,3943.28,929.97,3258.91,0.00,684.37,0.00000000000,"83.37",0.00,"578.99","350.98","","0.00","0.00",221
367,"B0000301262645","2021-10-27",21992916,2,5506.85,859.48,4551.12,0.00,955.74,0.00000000000,"116.43",0.00,"0.00","859.48","","0.00","0.00",221
368,"B0000301262646","2021-10-27",21993254,10,10240.84,2395.44,7659.28,0.00,2581.56,229.78000000000,"216.53",0.00,"1269.97","1125.48","","0.00","973.11",221
369,"B0000301262647","2021-10-27",21993297,2,4407.10,465.99,3642.23,0.00,764.87,0.00000000000,"93.18",0.00,"80.00","385.99","","0.00","0.00",221
370,"B0000301262648","2021-10-27",21993343,10,13783.09,5707.84,10308.59,0.00,3474.51,309.26000000000,"291.42",0.00,"5707.84","0.00","","0.00","1309.71",221
371,"B0000301262649","2021-10-27",21993424,2,7926.88,1970.43,6551.14,0.00,1375.74,0.00000000000,"167.60",0.00,"1173.97","796.47","","0.00","0.00",221
372,"B0000301262650","2021-10-27",21993521,2,3988.24,465.98,3296.07,0.00,692.17,0.00000000000,"84.32",0.00,"161.99","303.99","","0.00","0.00",221
